frame_index,iter,mu_x (debye),mu_y (debye),mu_z (debye),P_x (uC/cm^2),P_y (uC/cm^2),P_z (uC/cm^2),volume (angstrom^3),field_z
45,4500,1.8253170969603814,13.055449608946606,29.3981588086498,0.29619629967986955,2.118522787775607,4.7704729611220165,2055.5972598446792,0.032600000000000004
46,4600,7.075227865741978,67.1852691144164,24.88352283771186,1.139917499552651,10.824480204588577,4.009081215683383,2070.3622847608726,0.032600000000000004
47,4700,-3.6895901018322372,25.81300069453638,28.66268852039253,-0.6006553083470655,4.202286829596648,4.666208314772601,2048.953668211721,0.032600000000000004
48,4800,10.302642269120884,-201.41684204598266,24.891983393842825,1.6743791015652565,-32.73414161295933,4.045429871527145,2052.4574512944105,0.032600000000000004
49,4900,2.740862395223017,-142.38815424399647,24.72810185868057,0.4488698224085706,-23.318845054016787,4.049710306198658,2036.789562415506,0.032600000000000004
50,5000,-1.1286733182912883,-9.481289247554162,19.6325607916116,-0.1832430146153278,-1.5393116821366502,3.1873967123808136,2054.566334602271,0.06470000000000001
51,5100,12.499689863553787,104.23701235278546,17.61566232062592,2.0231051434063345,16.871013451230855,2.8511377029665863,2060.9151913623245,0.06470000000000001
52,5200,0.08929334456488881,-49.60607406550599,22.104541685049774,0.014679317879822755,-8.154956380298069,3.6338609060257747,2029.0490794778805,0.06470000000000001
53,5300,6.199385661847004,21.672269055259942,20.243684238735426,1.0143120503580145,3.5459067818023042,3.312168977219972,2038.714475378082,0.06470000000000001
54,5400,9.331156740520036,-55.139931970521594,15.62122882026543,1.5299304703411027,-9.040707856498296,2.561246651501724,2034.4317617264276,0.06470000000000001
55,5500,0.05010452927854462,337.42007062837297,13.607864931237176,0.008111957718241709,54.62854128430199,2.2031226826635195,2060.3008662750563,0.06470000000000001
56,5600,0.935655017675908,-53.90615801044506,12.870453860263552,0.1539256435817009,-8.86816177760158,2.1173326238879477,2027.6085315192643,0.06470000000000001
57,5700,-3.759137425611118,157.99055013260855,7.073140777422309,-0.6069839642448485,25.510567871065593,1.1420925980229972,2065.809747043055,0.06470000000000001
58,5800,-1.96128452231404,-152.27156021200446,15.652970843717435,-0.31454575681790115,-24.420920373254443,2.5103831210968384,2079.8695999268016,0.06470000000000001
59,5900,0.2648274532849008,-96.39811348177952,11.263685583606927,0.042802378924033366,-15.580214700665042,1.8204779468692767,2063.83243638891,0.06470000000000001
60,6000,-8.497575193170336,122.17524206964207,7.969760009900461,-1.3694771494680402,19.689876046001505,1.284413961888208,2069.757967820401,0.06470000000000001
61,6100,4.970265814580006,8.553672344192234,14.46683972269809,0.8070056292828703,1.3888315012358432,2.348932940347565,2054.3876175536734,0.06470000000000001
62,6200,0.42904036150847646,18.759154484730605,13.979607676881615,0.06898667703001675,3.01634029778509,2.247822737284173,2074.4943710546536,0.06470000000000001
63,6300,-8.501060542284767,82.37734239233588,17.00135127502076,-1.3583824584348674,13.163056105957045,2.716641909183554,2087.518733536663,0.06470000000000001
64,6400,11.68896791809429,57.32044280510168,19.52266914569598,1.8829024963905183,9.23339045912379,3.1447842725048867,2070.750011820495,0.06470000000000001
65,6500,-10.370686526187317,-138.3667912608535,11.792032865846497,-1.6618748670018195,-22.172909406089026,1.889641828544821,2081.5580373227854,0.06470000000000001
66,6600,7.51014730124506,59.17400855504693,7.0387967141228795,1.2032329297185196,9.48052186207773,1.1277158293051173,2081.987334533479,0.06470000000000001
67,6700,-3.7449759943657033,148.78576588856055,-0.8604625359500315,-0.6082127073092342,24.163944873426733,-0.1397456884411827,2053.8696893180463,0.06470000000000001
68,6800,0.6394699413783119,-81.74626811579726,-6.595302454260373,0.10226950224110044,-13.073562351110171,-1.054777176348437,2085.7071500493994,0.06470000000000001
69,6900,1.5665810673308744,182.45052949184264,-7.006286177989272,0.2515634593038151,29.298123989830312,-1.1250778045022976,2077.2303174454646,0.06470000000000001
70,7000,-6.337444018083587,-79.77217551307278,-14.064458153561057,-1.0167361662174337,-12.798102148208374,-2.2564054565489324,2079.1470243510803,0.06470000000000001
71,7100,3.776704184587825,-7.679734850950468,-21.841119313110145,0.5993695500826928,-1.218787333451405,-3.466223780359417,2101.8302148742378,0.06470000000000001
72,7200,-0.05792971754695659,142.07320886049328,-17.928043609594035,-0.00912553088599673,22.38045532464725,-2.824162150492684,2117.4960493252574,0.06470000000000001
73,7300,-14.025555657281014,45.990516183375725,-31.09802163769814,-2.1957400129876925,7.199944092722858,-4.8684823691247745,2130.6813128477675,0.06470000000000001
74,7400,2.1470375441825547,72.35155153381336,-28.576379790896603,0.3396861203983929,11.446850527563845,-4.521113108851791,2108.342551442929,0.06470000000000001
75,7500,-5.274308885031281,-73.82081122899432,-29.618833046843296,-0.8183745773451814,-11.454216373307524,-4.595730076590711,2149.773809987049,0.0957
76,7600,-4.395893460512812,68.6001939061903,-37.410460894833705,-0.6831177266325286,10.660405883058086,-5.8135505849526785,2146.5002336839343,0.0957
77,7700,-10.741194608173359,-149.97229577159746,-41.438714987109904,-1.6702349548580455,-23.32040148191948,-6.443639909773608,2145.1336415454525,0.0957
78,7800,1.3287829255946435,67.61573199290162,-45.30521896612024,0.2065050175996046,10.50810305901223,-7.040845317729989,2146.3609954021003,0.0957
79,7900,-23.01856398330247,35.79177274629994,-51.11512893248024,-3.547112845416515,5.515437755401399,-7.876735080565584,2164.624445270658,0.0957
80,8000,-7.370719983759387,97.63326336775135,-55.787209328312315,-1.1606926664299255,15.374646308673258,-8.785004028186808,2118.224608449973,0.0957
81,8100,-4.073380772778254,-153.82213661845134,-46.53235965306942,-0.6347655211998193,-23.97050366005556,-7.251258641281458,2140.5285127894886,0.0957
82,8200,-16.925021634685006,45.23763163787683,-45.70655843205946,-2.632928467883117,7.037358694708255,-7.1103069444893015,2144.2208236326173,0.0957
83,8300,-7.768251373288897,-5.928851281408784,-53.23944655195246,-1.2108709828256878,-0.9241557247789394,-8.298663093360341,2139.9554668588744,0.0957
84,8400,-1.5044070943946444,69.20390504848352,-45.4670513582765,-0.23848459211230139,10.970478090378235,-7.20761769744964,2104.1872476725325,0.0957
85,8500,-24.214732888636455,76.25365950463578,-52.35391940712823,-3.873682542816806,12.198460788622706,-8.37516831542677,2085.138914048602,0.0957
86,8600,-11.340016376711938,126.20666651689766,-49.00442301752372,-1.859729112322632,20.69751965902568,-8.036580291490454,2033.9643153938653,0.0957
87,8700,2.782969925616206,-63.29954328830157,-44.70194112088545,0.4473793970899605,-10.175787834329483,-7.186109804253283,2074.970230578617,0.0957
88,8800,-28.622088235498776,-230.55561759322734,-46.875487405338575,-4.609073013012066,-37.126839464121154,-7.548454962268338,2071.4147547015973,0.0957
89,8900,-5.424914171461829,24.138939478025048,-47.16416449697642,-0.8913517314693392,3.9661983248987163,-7.749405494530868,2030.1264809145941,0.0957
90,9000,4.714566947074391,-151.29056448304516,-44.14252503230545,0.7727818143023489,-24.798586640197172,-7.235561816238561,2034.9992374924104,0.0957
91,9100,-25.487717710707223,-92.16987754743265,-46.606931464738174,-4.156276041504433,-15.030119924698509,-7.600181185840485,2045.5302283340777,0.0957
92,9200,-7.587938460576507,175.9078229889148,-49.26272968872381,-1.206661313567723,27.97349581278965,-7.8339367701739135,2097.5762061615314,0.0957
93,9300,6.673610006083857,-344.5637171609544,-45.134101643887526,1.0576083501156999,-54.60514835061079,-7.152680892355156,2104.82158944119,0.0957
94,9400,-33.278534297496215,42.043021438540805,-50.698509993438115,-5.24216378289683,6.62277978766798,-7.986225912432389,2117.546430252911,0.0957
95,9500,5.219830990233009,-342.57363685265716,-51.11975240084601,0.8224547018164886,-53.97709214628519,-8.054605751879667,2117.014296263741,0.0957
96,9600,-2.341217019430228,217.38082171107916,-51.51675860802137,-0.3643848978023831,33.83295433358276,-8.018021680477256,2143.1898341987235,0.0957
97,9700,-27.834754148334934,46.775762942060055,-50.72184804250543,-4.301683337104665,7.2288951774432775,-7.838737406798778,2158.381896213064,0.0957
98,9800,-1.9652866001438793,-337.3289146492244,-50.53613661638621,-0.3045567059597466,-52.27521678671343,-7.831488444836253,2152.469783644795,0.0957
99,9900,1.4707475357357152,53.905611934151715,-53.199292196544896,0.22944068731234568,8.409424698425495,-8.299236863925593,2138.1936306609805,0.0957
100,10000,-18.976105182909514,110.35556854040792,-48.70778120453324,-3.003026046686597,17.4641025399787,-7.708153713506042,2107.789889446026,0.125
101,10100,-9.023570586438987,-287.53552969057665,-49.11450472623366,-1.4114738025311482,-44.976527148254746,-7.682528338566325,2132.479844870124,0.125
102,10200,2.3183142847659846,-18.570111364001164,-55.88689757543032,0.3699694617655381,-2.9635214480676515,-8.918741324934222,2090.190023645588,0.125
103,10300,-21.519888552563184,-103.83224988332363,-47.38707645197621,-3.4967268860908716,-16.871510227550818,-7.699838401957372,2052.85200962185,0.125
104,10400,-11.017844812544567,-27.85295901299879,-55.42609823516026,-1.7366410664038936,-4.390204551416892,-8.736303694904336,2116.244885404928,0.125
105,10500,-6.334423138821947,-100.14290805912007,-51.50780793292818,-1.0185532996107196,-16.102632741897857,-8.282277103382166,2074.4484538984725,0.125
106,10600,-10.588531436905336,-215.89602225715547,-51.23279706217475,-1.7105393902625585,-34.877230376321165,-8.2764751628098,2064.819000235263,0.125
107,10700,-20.43630545845283,230.14180166010124,-51.26889612024945,-3.271440291836194,36.841060352971866,-8.207116145661985,2083.736140488019,0.125
108,10800,-4.511863129144697,-159.17658509347754,-47.43963272884191,-0.7239244046811509,-25.53974074670535,-7.61164665206269,2078.9403855850915,0.125
109,10900,-8.88719003748615,-237.6176769461106,-51.810269788532615,-1.437987122199544,-38.44760357483365,-8.383133525821163,2061.525956032026,0.125
110,11000,-24.98032378267902,-149.24014516993904,-50.6575812174043,-3.963482271129266,-23.67906335673503,-8.037542939803327,2102.3280282562014,0.125
111,11100,-4.7393109420635255,122.80512054044573,-47.87520319065124,-0.756971796965797,19.614668441996578,-7.646718907527668,2088.405563127409,0.125
112,11200,-3.390856589445045,-89.59248111413729,-51.24302611008337,-0.5480824705005932,-14.48131676820652,-8.282687163404162,2063.682338515919,0.125
113,11300,-27.276497745394565,-39.73401658019475,-58.76210064678479,-4.331094576045039,-6.309159823277588,-9.330531278755293,2100.7301893793174,0.125
114,11400,-2.8469724303856245,-160.2004167107256,-52.044918084973254,-0.4462941827643903,-25.113174012979044,-8.158612263283006,2127.851777978812,0.125
115,11500,2.0699165759429783,120.61558054641498,-55.73490536376695,0.3239849983133355,18.878847154547714,-8.723671973131436,2131.1169251756696,0.125
116,11600,-26.703273165019702,129.10426039740537,-55.42980016075506,-4.198410361113321,20.29836047314161,-8.71492591455813,2121.577741742425,0.125
117,11700,-6.563389004450457,10.220811134677843,-49.59347732608368,-1.0301861562669015,1.6042532492930184,-7.784166647417178,2125.160683930112,0.125
118,11800,-1.8374512878115912,-218.60829574040298,-51.0539116617708,-0.2865929374039475,-34.09700928275011,-7.963035867217423,2138.600617011641,0.125
119,11900,-19.199836756684526,44.99072388301838,-54.792512603268925,-3.037417924200866,7.117541303963152,-8.668186193574181,2108.4937685958757,0.125
120,12000,-7.580507807506714,-3.2876955295759185,-45.169572586940674,-1.1953269414942518,-0.5184179136443462,-7.1225316852102685,2115.392344271944,0.125
121,12100,-4.395450893271428,-230.64489638408338,-56.035392574064545,-0.702953120973441,-36.88644320835899,-8.961595761474527,2085.7219230565397,0.125
122,12200,-18.24893319854096,-29.739762840428206,-53.77427330872102,-2.957483807782594,-4.819726506253696,-8.714840525501701,2058.232554160351,0.125
123,12300,-8.899354200331839,-32.35325098289675,-48.5291431691483,-1.4345019594571324,-5.215075261083913,-7.822494688920589,2069.3630187336066,0.125
124,12400,-15.499927787022898,40.07264646788933,-51.41782235056302,-2.5867198055092153,6.687560722988875,-8.58091090861153,1998.755278128958,0.125
125,12500,-12.80980379994598,177.200455318052,-51.347890097994686,-2.098959607386207,29.035307950977675,-8.413645433090203,2035.718549735508,0.1522
126,12600,-5.046222245944585,-162.79597987124305,-47.53300927735524,-0.8213800138593221,-26.498508723103903,-7.737008382931632,2049.2813123405754,0.1522
127,12700,-14.96843997770373,128.13668112270915,-52.01826534463928,-2.4130156028380307,20.656515395428098,-8.385702591329041,2069.167970513876,0.1522
128,12800,-5.381583457069142,10.200572113005478,-58.31268883926204,-0.8550418331849007,1.6206969470262598,-9.264891785254857,2099.4331649318797,0.1522
129,12900,-12.512514563050802,43.62175614969991,-52.62231496873738,-1.9986901677100017,6.9679339572645205,-8.40564084862174,2088.230607663162,0.1522
130,13000,-6.483763741568287,-167.83968816810457,-56.26495225983641,-1.0196504614347437,-26.394825954327057,-8.848345933170796,2121.0709620714883,0.1522
131,13100,-7.433800705597701,-130.59431791904336,-58.64133689997093,-1.1786448993183751,-20.7060066298706,-9.29770858321711,2103.8136559675545,0.1522
132,13200,-13.49333199706758,120.90721007165449,-51.515260728768936,-2.127693932569827,19.065234393499843,-8.123175781280333,2115.384842071192,0.1522
133,13300,-19.267543252426936,2.5429382458623353,-61.45069284398712,-2.97460887539791,0.39259009706793335,-9.487030802956705,2160.607156465745,0.1522
134,13400,-3.9409530688114414,-20.98748246665153,-53.8158571937841,-0.6171839804707199,-3.2868034058406073,-8.42798286997126,2129.9330626473707,0.1522
135,13500,-10.285041887714184,35.394821824006605,-51.91423769065599,-1.5991314565383885,5.503232130240727,-8.071692020282985,2145.3652189956033,0.1522
136,13600,-20.826434533817626,104.175240552143,-57.57084378633016,-3.2541936235590465,16.277697605273744,-8.995619122811402,2134.7689274785985,0.1522
137,13700,-2.5935547967160044,-280.4894043914747,-57.96171634968281,-0.40466824546348357,-43.76431733384519,-9.043674762136368,2137.842167069346,0.1522
138,13800,-11.981228824535131,119.59787604062973,-50.16124556247278,-1.8774778350566705,18.741179613089457,-7.860347890987837,2128.657950488234,0.1522
139,13900,-11.658817820635123,318.7183518996623,-55.187102798695605,-1.8324392720792066,50.093588710136146,-8.673865226851374,2122.287725987814,0.1522
140,14000,-6.004931875603675,-216.9969069733668,-58.35257128527642,-0.9483723149669969,-34.27080660866307,-9.215752028582504,2112.071199002051,0.1522
141,14100,-10.322331564064223,44.054711603008954,-53.9189678200086,-1.6412188011247768,7.004562923816802,-8.572949161167767,2097.9283831001453,0.1522
142,14200,-13.150586243634283,529.8390907691431,-52.936525798212124,-2.1108865781160677,85.04793661249865,-8.497187861387673,2078.0670318055572,0.1522
143,14300,-15.750678921842198,-71.54992046897924,-53.530236188893554,-2.540509022503989,-11.540659257475639,-8.634170545249598,2068.034949246752,0.1522
144,14400,-1.1527022122285464,-214.09623894606221,-53.432331131360925,-0.18382401520747357,-34.142408912182,-8.520974061004592,2091.67504827394,0.1522
145,14500,-9.799519302297481,100.23112106698078,-49.709549158870274,-1.584260539316127,16.204081549245625,-8.036402065265575,2063.276847156103,0.1522
146,14600,-16.773098829323057,-23.03312100645153,-50.972427895060974,-2.688786799915679,-3.69229039625869,-8.171059663959841,2080.8284429117693,0.1522
147,14700,-4.282237351281639,67.43238739371824,-53.67397505466077,-0.6878518206704727,10.831601949164149,-8.621600914512635,2076.6111482054557,0.1522
148,14800,-9.54511273690066,-205.72660617667944,-53.94775342319825,-1.5065899674025944,-32.47165847453475,-8.515053337933702,2113.3203166784388,0.1522
149,14900,-10.909310215930377,-20.45519708526333,-61.82659002510029,-1.7308952573749694,-3.245466754795466,-9.809543347465082,2102.353976188626,0.1522
150,15000,-4.734190822375672,227.2828540729579,-54.60110169496246,-0.7394415860397664,35.499708482603396,-8.528242048465067,2135.6064542205036,0.1768
151,15100,-11.00292365847972,-201.22113308639962,-56.632997258673406,-1.7230142583418442,-31.510432331353012,-8.868503026841092,2130.093001307995,0.1768
152,15200,-7.301232700033918,13.948598478307048,-63.68232720763315,-1.138731107422292,2.1754823664389846,-9.932164877314483,2138.7220283574607,0.1768
153,15300,-18.189009526805446,66.43745339038396,-55.4116724355522,-2.8194784595280282,10.298469988925449,-8.589363626877027,2151.8877166420093,0.1768
154,15400,-3.808806880646706,-117.90460901971645,-55.99569850972146,-0.5903901919656335,-18.275992176574768,-8.67970265449399,2151.9350342871344,0.1768
155,15500,-4.732719745003936,-217.64635874173086,-62.547337195405234,-0.7403403322522908,-34.04646508267315,-9.78429294268382,2132.3511042890414,0.1768
156,15600,-16.722698758885915,305.3585815470256,-55.49134304068225,-2.599681001816929,47.47050189896826,-8.62658547810727,2145.683409175734,0.1768
157,15700,-12.301740401306674,-214.24122837409226,-61.85694089649795,-1.9225302924828251,-33.48186825696415,-9.667074641016269,2134.3847222904915,0.1768
158,15800,-6.757391577684631,-201.61517000072615,-59.793042159122045,-1.0527407018361392,-31.409826280942312,-9.315217039572564,2141.1002835415647,0.1768
159,15900,-5.58902664468417,0.6956941371531352,-53.51900620124677,-0.8894578027300964,0.11071526724478609,-8.517207142917341,2095.994640586455,0.1768
160,16000,-25.088366723304166,-18.42714264400742,-56.49583316300759,-4.001954296436358,-2.939393524040407,-9.011895622820084,2091.1231106753194,0.1768
161,16100,4.603049848800767,-272.9220403603246,-58.70061050604054,0.7315760240795218,-43.37628914066515,-9.329457784655089,2098.773400034447,0.1768
162,16200,-7.9492164170449895,290.4938280997382,-50.31875132428563,-1.2755632811106121,46.61380959747835,-8.074349492230144,2078.747064351717,0.1768
163,16300,-37.39572941930507,8.911156729928203,-54.66840745937223,-5.9820577918668345,1.4254850855588475,-8.745104799118154,2085.2145250644817,0.1768
164,16400,11.450477922814981,-244.53289576407022,-62.134192029756605,1.8268030875997165,-39.01264663472521,-9.912855569051093,2090.793849520424,0.1768
165,16500,-14.534831720902297,455.72521597024223,-54.578091080330736,-2.304629654853817,72.25937440192678,-8.65385232002084,2103.721276151386,0.1768
166,16600,-26.481339910923097,42.31471315104789,-55.9307045275257,-4.171144575719276,6.665100286723293,-8.809790425669366,2117.698113927734,0.1768
167,16700,6.512778985954657,77.69422303229014,-64.07664088258922,1.0263280440908056,12.24358451804529,-10.097633230109826,2116.7008368839734,0.1768
168,16800,-18.27436040130542,-77.57510836959835,-56.80892945696304,-2.864084127938009,-12.158107409798388,-8.903488254024754,2128.314247051765,0.1768
169,16900,-30.14001764677867,-7.789364530106392,-57.87294573783886,-4.659292037870948,-1.2041440904424299,-8.946476357264824,2157.7588526830414,0.1768
170,17000,9.399353211129972,59.4352601188169,-57.62185179833093,1.4599989773404811,9.23206278583994,-8.950386564727705,2147.4583796742886,0.1768
171,17100,-13.9521555872931,-157.68717321855772,-58.78655174237757,-2.177453116707564,-24.609561199436826,-9.1745651423577,2137.331246145534,0.1768
172,17200,-18.88407871905091,6.9535779757725065,-58.282499355528095,-2.9492855580750987,1.0859988144513328,-9.102468603055014,2135.7888505311657,0.1768
173,17300,-0.5976696719622888,97.22804699548603,-54.790925576546606,-0.09412440616820908,15.312023707507581,-8.628785389706689,2118.0602336917955,0.1768
174,17400,-11.050596037244025,-134.5006246108783,-59.73356547357534,-1.7346392486741309,-21.11289396833312,-9.376524739886445,2124.985014041946,0.1768
175,17500,-15.10067781100572,173.46555913603902,-59.2361554379109,-2.364322510578405,27.159610410103276,-9.274641674686949,2130.4387927140597,0.1983
176,17600,-5.27098405900356,64.56680129795322,-64.73235622144944,-0.8197023600587399,10.040925719547925,-10.066671530954316,2144.9385485752196,0.1983
177,17700,-10.790248340453568,131.7966249832101,-60.25301203404563,-1.7040899877870428,20.814470804716546,-9.515680390439776,2112.11836351258,0.1983
178,17800,-20.799338217569133,-74.90815489582391,-53.55943770154174,-3.28652590679755,-11.836318498228717,-8.462984625680978,2111.017308026589,0.1983
179,17900,-0.37102481070117777,-254.85696546366376,-57.31051693544544,-0.058918058592273885,-40.47081809828303,-9.100804844761722,2100.5540514739323,0.1983
180,18000,-29.124594230733432,49.597728113830534,-58.41681116440164,-4.6267966624531605,7.879203434881692,-9.280222233667962,2099.7075355751076,0.1983
181,18100,-9.225124469234236,111.489808724416,-54.56886066662011,-1.4894669657631026,18.000883095732256,-8.810560290359637,2065.9542312348785,0.1983
182,18200,-4.347429273524644,78.50943880763263,-59.237522333782465,-0.6846640732145899,12.364224643554893,-9.329146209503673,2118.0408063036934,0.1983
183,18300,-25.950898191461807,280.1431518186037,-62.76998934508501,-4.0785679275524975,44.02864462343552,-9.865233313577832,2122.384333464974,0.1983
184,18400,-2.2700660018097163,-204.10159307269927,-56.1518345417723,-0.35962096854851,-32.33351476326393,-8.895502204600879,2105.5851797519417,0.1983
185,18500,-7.5331908658584465,180.84175794278121,-63.15633479235036,-1.1874147873298684,28.50507591958073,-9.954980191179166,2116.1958344031864,0.1983
186,18600,-24.30679638520008,-206.59615310892997,-61.54614596180521,-3.774055951675814,-32.07767197609109,-9.556117342196895,2148.3187833660645,0.1983
187,18700,-9.16874575437818,109.25533288118959,-56.250512915192765,-1.4172010621853293,16.887454179291353,-8.694568350727184,2158.0315913288014,0.1983
188,18800,-8.13753535866652,-2.78535106610087,-63.61924413222474,-1.2601378727083457,-0.43132548277583616,-9.851756758109095,2154.041972667835,0.1983
189,18900,-21.549372541654126,-18.640631144516448,-59.67211856166969,-3.3381855558520726,-2.8875961709934157,-9.243731059204558,2153.294805215156,0.1983
190,19000,-25.773379110545218,48.47056242529555,-54.13415348471484,-4.001113138223935,7.524671223945336,-8.403898914663563,2148.6707269577346,0.1983
191,19100,-17.649908830846336,-113.6537045549454,-61.12178243226189,-2.7319513199616794,-17.591954222152726,-9.460770352671645,2155.007803008814,0.1983
